id_course,id_chauffeur,id_client,date_heure_demande,jour_semaine,heure,est_weekend,est_pointe,depart,arrivee,distance_km,tarif_estime,multiplicateur_tarif,moyen_paiement,statut_course,nb_courses_client_mois,derniere_course_il_y_a_jours,segment_client,nb_courses_chauffeur_mois,note_chauffeur,segment_chauffeur,incitation,points_gagnes,points_utilises_reduction,cout_incitation,recette_course,revenu_net,revenu_moyen_segment,hausse_revenu_positive
C00952,CH0171,CL0038,2025-03-02 02:28:00,dim,2,1,0,Akpakpa,Fidjrossè,4.78,1092.0,1.0,portefeuille,terminee,21,36,inactif,50,4.56,faible_activite,aucune,0,0,0.0,1046.61,1046.61,800.0,1
C00953,CH0283,CL0369,2025-01-17 00:48:00,ven,0,0,0,Calavi Tokpa,Fidjrossè,10.31,2923.0,1.0,portefeuille,terminee,18,23,nouveau_client,262,4.59,intermediaire,remise_bienvenue,0,0,584.6,3152.85,2568.25,1200.0,1
C00954,CH0279,CL0719,2025-03-24 13:07:00,lun,13,0,0,Gbodjè,Gbodjè,1.94,473.0,1.0,portefeuille,annulee,20,24,nouveau_client,240,4.7,intermediaire,remise_bienvenue,0,0,94.6,0.0,-94.6,1200.0,0
C00955,CH0194,CL0550,2025-02-07 22:32:00,ven,22,0,0,Sainte-Rita,Jéricho,4.79,1376.0,1.0,portefeuille,terminee,14,50,inactif,228,5.0,intermediaire,aucune,0,0,0.0,1473.78,1473.78,800.0,1
C00956,CH0234,CL0609,2025-02-04 17:34:00,mar,17,0,1,Fidjrossè,Fidjrossè,1.95,542.0,1.5,portefeuille,annulee,10,40,inactif,266,4.52,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C00957,CH0165,CL0654,2025-02-16 22:51:00,dim,22,1,0,Akpakpa,Calavi Tokpa,7.56,2237.0,1.0,cash,terminee,19,28,nouveau_client,277,4.11,intermediaire,prime_objectif,0,0,300.0,2135.97,1835.9699999999998,1200.0,1
C00958,CH0097,CL0088,2025-01-05 11:26:00,dim,11,1,0,Cadjehoun,Menontin,7.39,1889.0,1.1,carte,terminee,21,58,inactif,240,4.57,intermediaire,points_gowin,103,52,52.0,1989.22,1937.22,800.0,1
C00959,CH0123,CL0112,2025-01-16 05:10:00,jeu,5,0,0,Sainte-Rita,Haie Vive,10.76,2955.0,1.1,cash,terminee,24,39,inactif,228,4.31,intermediaire,aucune,0,0,0.0,3455.42,3455.42,800.0,1
C00960,CH0293,CL0788,2025-03-08 16:09:00,sam,16,1,0,Haie Vive,Menontin,3.83,995.0,1.0,cash,terminee,21,50,inactif,255,4.56,intermediaire,aucune,0,0,0.0,1000.4,1000.4,800.0,1
C00961,CH0197,CL0255,2025-01-08 16:50:00,mer,16,0,0,Cadjehoun,Zopah,12.64,3442.0,1.0,cash,terminee,26,49,inactif,476,4.85,performant,remise_bienvenue,0,0,688.4,3566.79,2878.39,800.0,1
C00962,CH0120,CL0674,2025-02-24 12:48:00,lun,12,0,0,Akpakpa,Cadjehoun,1.84,476.0,1.1,carte,terminee,21,46,inactif,269,4.65,intermediaire,remise_bienvenue,0,0,104.72,518.65,413.92999999999995,800.0,0
C00963,CH0211,CL0681,2025-01-23 07:57:00,jeu,7,0,1,Menontin,Calavi Kpota,3.7,885.0,1.2,portefeuille,terminee,20,35,inactif,532,4.32,performant,prime_objectif,0,0,300.0,1036.45,736.45,800.0,0
C00964,CH0023,CL0364,2025-02-05 06:52:00,mer,6,0,0,Cadjehoun,Fidjrossè,1.89,497.0,1.0,carte,terminee,26,14,nouveau_client,257,4.44,intermediaire,remise_bienvenue,0,0,99.4,494.22,394.82000000000005,1200.0,0
C00965,CH0163,CL0171,2025-01-27 05:34:00,lun,5,0,0,Calavi Tokpa,Cadjehoun,4.37,1156.0,1.0,cash,terminee,3,44,inactif,276,4.18,intermediaire,aucune,0,0,0.0,1140.98,1140.98,800.0,1
C00966,CH0243,CL0663,2025-02-02 06:15:00,dim,6,1,0,Cadjehoun,Jéricho,2.0,572.0,1.0,carte,terminee,19,59,inactif,256,4.88,intermediaire,aucune,0,0,0.0,581.86,581.86,800.0,0
C00967,CH0196,CL0628,2025-03-06 23:08:00,jeu,23,0,0,Zopah,Jéricho,7.57,2121.0,1.1,cash,terminee,19,17,nouveau_client,275,4.75,intermediaire,aucune,0,0,0.0,2477.76,2477.76,1200.0,1
C00968,CH0198,CL0046,2025-01-27 23:46:00,lun,23,0,0,Fidjrossè,Jéricho,5.22,1434.0,1.0,portefeuille,terminee,49,19,regulier,231,4.17,intermediaire,prime_objectif,0,0,300.0,1481.49,1181.49,2000.0,0
C00969,CH0078,CL0577,2025-02-21 05:26:00,ven,5,0,0,Menontin,Sainte-Rita,1.73,404.0,1.0,cash,terminee,46,4,regulier,246,5.0,intermediaire,aucune,0,0,0.0,420.72,420.72,2000.0,0
C00970,CH0254,CL0661,2025-02-13 02:16:00,jeu,2,0,0,Fidjrossè,Cadjehoun,6.49,1811.0,1.0,portefeuille,terminee,23,17,nouveau_client,68,4.43,faible_activite,points_gowin,90,21,21.0,1848.15,1827.15,1200.0,1
C00971,CH0019,CL0694,2025-03-01 23:31:00,sam,23,1,0,Calavi Tokpa,Calavi Kpota,9.85,2586.0,1.0,cash,terminee,17,59,inactif,588,4.59,performant,prime_objectif,0,0,300.0,2582.66,2282.66,800.0,1
C00972,CH0065,CL0663,2025-03-26 13:33:00,mer,13,0,0,Fidjrossè,Jéricho,5.55,1621.0,1.0,cash,terminee,24,39,inactif,242,4.4,intermediaire,aucune,0,0,0.0,1574.84,1574.84,800.0,1
C00973,CH0258,CL0410,2025-03-08 04:21:00,sam,4,1,0,Menontin,Zopah,1.4,412.0,1.0,carte,terminee,24,0,nouveau_client,286,4.63,intermediaire,aucune,0,0,0.0,413.31,413.31,1200.0,0
C00974,CH0170,CL0771,2025-01-20 14:16:00,lun,14,0,0,Cadjehoun,Zopah,3.46,793.0,1.1,portefeuille,terminee,22,18,nouveau_client,258,4.53,intermediaire,remise_bienvenue,0,0,174.46,915.72,741.26,1200.0,0
C00975,CH0052,CL0340,2025-01-04 01:21:00,sam,1,1,0,Gbodjè,Calavi Kpota,6.01,1722.0,1.0,cash,terminee,29,22,nouveau_client,249,4.08,intermediaire,aucune,0,0,0.0,1825.43,1825.43,1200.0,1
C00976,CH0226,CL0441,2025-01-24 20:29:00,ven,20,0,0,Fidjrossè,Calavi Tokpa,3.25,740.0,1.1,portefeuille,terminee,16,25,nouveau_client,237,4.85,intermediaire,aucune,0,0,0.0,830.59,830.59,1200.0,0
C00977,CH0052,CL0109,2025-02-23 19:22:00,dim,19,1,1,Zopah,Jéricho,1.82,460.0,1.2,carte,terminee,24,48,inactif,258,4.25,intermediaire,aucune,0,0,0.0,577.81,577.81,800.0,0
C00978,CH0270,CL0011,2025-01-05 21:04:00,dim,21,1,0,Sainte-Rita,Jéricho,8.12,2157.0,1.0,portefeuille,terminee,50,28,regulier,240,4.78,intermediaire,aucune,0,0,0.0,2117.27,2117.27,2000.0,1
C00979,CH0234,CL0101,2025-02-14 22:09:00,ven,22,0,0,Cadjehoun,Akpakpa,3.15,744.0,1.0,carte,terminee,22,58,inactif,86,4.43,faible_activite,points_gowin,37,13,13.0,802.78,789.78,800.0,0
C00980,CH0008,CL0265,2025-02-23 23:10:00,dim,23,1,0,Agla,Jéricho,9.86,2770.0,1.0,carte,terminee,20,33,inactif,261,4.52,intermediaire,aucune,0,0,0.0,2991.3,2991.3,800.0,1
C00981,CH0074,CL0228,2025-01-31 07:58:00,ven,7,0,1,Jéricho,Haie Vive,2.66,600.0,1.2,portefeuille,terminee,2,18,nouveau_client,240,4.64,intermediaire,points_gowin,36,9,9.0,718.6,709.6,1200.0,0
C00982,CH0210,CL0523,2025-03-11 15:10:00,mar,15,0,0,Haie Vive,Calavi Kpota,3.03,720.0,1.0,portefeuille,terminee,15,47,inactif,246,4.54,intermediaire,aucune,0,0,0.0,743.15,743.15,800.0,0
C00983,CH0080,CL0765,2025-01-10 20:15:00,ven,20,0,0,Calavi Kpota,Calavi Kpota,2.52,677.0,1.1,cash,terminee,17,17,nouveau_client,247,4.72,intermediaire,points_gowin,37,25,25.0,775.23,750.23,1200.0,0
C00984,CH0039,CL0532,2025-01-08 00:17:00,mer,0,0,0,Calavi Tokpa,Cadjehoun,3.42,953.0,1.1,carte,annulee,20,1,nouveau_client,220,4.29,intermediaire,points_gowin,52,28,28.0,0.0,-28.0,1200.0,0
C00985,CH0241,CL0572,2025-03-07 18:53:00,ven,18,0,1,Gbodjè,Zopah,5.16,1516.0,1.2,portefeuille,terminee,11,59,inactif,292,4.81,intermediaire,aucune,0,0,0.0,1857.16,1857.16,800.0,1
C00986,CH0136,CL0595,2025-02-14 20:15:00,ven,20,0,0,Sainte-Rita,Sainte-Rita,1.89,525.0,1.0,carte,terminee,20,26,nouveau_client,273,4.19,intermediaire,points_gowin,26,0,0.0,570.5,570.5,1200.0,0
C00987,CH0174,CL0705,2025-03-04 04:56:00,mar,4,0,0,Zopah,Fidjrossè,1.65,454.0,1.0,cash,terminee,15,5,nouveau_client,234,4.23,intermediaire,remise_bienvenue,0,0,90.8,481.67,390.87,1200.0,0
C00988,CH0204,CL0590,2025-02-09 09:13:00,dim,9,1,1,Gbodjè,Calavi Kpota,1.1,280.0,1.3,portefeuille,terminee,17,38,inactif,221,4.67,intermediaire,aucune,0,0,0.0,382.52,382.52,800.0,0
C00989,CH0042,CL0227,2025-01-23 10:13:00,jeu,10,0,0,Calavi Tokpa,Calavi Tokpa,1.02,230.0,1.0,portefeuille,terminee,17,5,nouveau_client,452,4.81,performant,aucune,0,0,0.0,236.44,236.44,1200.0,0
C00990,CH0169,CL0457,2025-03-15 23:15:00,sam,23,1,0,Sainte-Rita,Sainte-Rita,1.42,332.0,1.0,carte,terminee,20,58,inactif,252,4.59,intermediaire,aucune,0,0,0.0,319.63,319.63,800.0,0
C00991,CH0274,CL0384,2025-03-14 04:44:00,ven,4,0,0,Akpakpa,Zopah,2.65,702.0,1.1,portefeuille,terminee,21,5,nouveau_client,240,4.95,intermediaire,remise_bienvenue,0,0,154.44,746.08,591.6400000000001,1200.0,0
C00992,CH0195,CL0401,2025-03-04 18:32:00,mar,18,0,1,Zopah,Cadjehoun,4.31,1188.0,1.5,portefeuille,terminee,18,30,inactif,126,4.25,faible_activite,points_gowin,89,38,38.0,1772.83,1734.83,800.0,1
C00993,CH0163,CL0475,2025-01-25 17:50:00,sam,17,1,1,Sainte-Rita,Menontin,4.98,1276.0,1.2,carte,terminee,26,40,inactif,245,4.15,intermediaire,aucune,0,0,0.0,1503.22,1503.22,800.0,1
C00994,CH0250,CL0791,2025-02-23 08:53:00,dim,8,1,1,Gbodjè,Menontin,4.18,1170.0,1.2,cash,terminee,20,39,inactif,233,4.75,intermediaire,aucune,0,0,0.0,1534.4,1534.4,800.0,1
C00995,CH0278,CL0696,2025-02-02 17:42:00,dim,17,1,1,Fidjrossè,Cadjehoun,9.16,2420.0,1.2,portefeuille,terminee,15,29,nouveau_client,250,4.54,intermediaire,points_gowin,145,36,36.0,2937.31,2901.31,1200.0,1
C00996,CH0019,CL0603,2025-01-09 11:49:00,jeu,11,0,0,Gbodjè,Calavi Tokpa,11.02,2541.0,1.1,cash,terminee,42,55,regulier,251,4.74,intermediaire,aucune,0,0,0.0,3022.87,3022.87,2000.0,1
C00997,CH0036,CL0708,2025-03-24 19:23:00,lun,19,0,1,Calavi Tokpa,Agla,3.16,757.0,1.3,carte,terminee,14,53,inactif,406,4.19,performant,aucune,0,0,0.0,1055.66,1055.66,800.0,1
C00998,CH0121,CL0513,2025-01-13 13:31:00,lun,13,0,0,Cadjehoun,Cadjehoun,1.91,550.0,1.0,carte,terminee,34,20,regulier,245,4.37,intermediaire,aucune,0,0,0.0,589.54,589.54,2000.0,0
C00999,CH0148,CL0155,2025-03-27 18:30:00,jeu,18,0,1,Akpakpa,Menontin,13.13,3668.0,1.3,cash,terminee,20,40,inactif,248,5.0,intermediaire,points_gowin,238,56,56.0,4684.27,4628.27,800.0,1
C01000,CH0117,CL0354,2025-02-10 09:22:00,lun,9,0,1,Akpakpa,Cadjehoun,7.95,2322.0,1.2,portefeuille,terminee,14,43,inactif,245,4.44,intermediaire,aucune,0,0,0.0,2834.04,2834.04,800.0,1
C01001,CH0047,CL0026,2025-01-17 21:53:00,ven,21,0,0,Akpakpa,Calavi Tokpa,7.58,1772.0,1.0,portefeuille,terminee,16,17,nouveau_client,241,4.93,intermediaire,remise_bienvenue,0,0,354.4,1767.91,1413.5100000000002,1200.0,1
C01002,CH0223,CL0495,2025-02-19 00:30:00,mer,0,0,0,Calavi Tokpa,Calavi Kpota,2.58,772.0,1.0,carte,terminee,13,22,nouveau_client,258,4.73,intermediaire,remise_bienvenue,0,0,154.4,845.77,691.37,1200.0,0
C01003,CH0051,CL0108,2025-03-20 19:33:00,jeu,19,0,1,Agla,Calavi Kpota,6.59,1586.0,1.2,carte,terminee,3,37,inactif,516,4.41,performant,prime_objectif,0,0,300.0,2058.33,1758.33,800.0,1
C01004,CH0052,CL0303,2025-03-08 03:36:00,sam,3,1,0,Sainte-Rita,Fidjrossè,4.21,951.0,1.0,portefeuille,terminee,28,22,nouveau_client,267,4.92,intermediaire,aucune,0,0,0.0,939.1,939.1,1200.0,0
C01005,CH0228,CL0426,2025-03-14 20:10:00,ven,20,0,0,Cadjehoun,Agla,3.65,1094.0,1.0,cash,terminee,21,27,nouveau_client,580,4.6,performant,remise_bienvenue,0,0,218.8,1090.75,871.95,1200.0,0
C01006,CH0086,CL0088,2025-03-01 12:58:00,sam,12,1,0,Cadjehoun,Haie Vive,3.64,896.0,1.0,carte,terminee,28,35,inactif,254,4.5,intermediaire,aucune,0,0,0.0,922.29,922.29,800.0,1
C01007,CH0154,CL0119,2025-03-04 13:19:00,mar,13,0,0,Gbodjè,Cadjehoun,5.32,1464.0,1.0,portefeuille,terminee,12,24,nouveau_client,510,4.48,performant,points_gowin,73,32,32.0,1451.98,1419.98,1200.0,1
C01008,CH0015,CL0748,2025-03-18 16:15:00,mar,16,0,0,Fidjrossè,Haie Vive,9.35,2228.0,1.1,portefeuille,terminee,22,6,nouveau_client,221,4.63,intermediaire,aucune,0,0,0.0,2631.37,2631.37,1200.0,1
C01009,CH0024,CL0146,2025-01-23 17:16:00,jeu,17,0,1,Zopah,Akpakpa,13.81,3708.0,1.2,portefeuille,annulee,44,17,regulier,435,4.16,performant,prime_objectif,0,0,300.0,0.0,-300.0,2000.0,0
C01010,CH0167,CL0357,2025-02-14 07:09:00,ven,7,0,1,Calavi Kpota,Menontin,2.89,846.0,1.2,cash,terminee,16,19,nouveau_client,257,4.77,intermediaire,prime_objectif,0,0,300.0,1089.19,789.19,1200.0,0
C01011,CH0029,CL0320,2025-01-21 03:48:00,mar,3,0,0,Jéricho,Menontin,4.36,1086.0,1.0,portefeuille,terminee,24,4,nouveau_client,245,4.63,intermediaire,remise_bienvenue,0,0,217.2,1149.7,932.5,1200.0,0
C01012,CH0151,CL0352,2025-03-31 03:21:00,lun,3,0,0,Zopah,Calavi Tokpa,3.58,985.0,1.1,carte,terminee,21,17,nouveau_client,490,4.33,performant,points_gowin,54,35,35.0,1141.36,1106.36,1200.0,0
C01013,CH0184,CL0467,2025-03-27 05:10:00,jeu,5,0,0,Calavi Tokpa,Fidjrossè,5.09,1217.0,1.1,cash,terminee,16,41,inactif,275,4.12,intermediaire,aucune,0,0,0.0,1381.67,1381.67,800.0,1
C01014,CH0192,CL0212,2025-01-04 19:09:00,sam,19,1,1,Gbodjè,Calavi Kpota,3.29,894.0,1.2,carte,terminee,60,39,regulier,264,4.42,intermediaire,aucune,0,0,0.0,1075.02,1075.02,2000.0,0
C01015,CH0221,CL0534,2025-03-05 18:02:00,mer,18,0,1,Gbodjè,Calavi Tokpa,2.38,596.0,1.2,cash,terminee,21,32,inactif,59,4.58,faible_activite,aucune,0,0,0.0,769.23,769.23,800.0,0
C01016,CH0075,CL0495,2025-03-25 12:32:00,mar,12,0,0,Calavi Tokpa,Gbodjè,2.9,698.0,1.1,portefeuille,terminee,3,14,nouveau_client,258,4.55,intermediaire,aucune,0,0,0.0,828.32,828.32,1200.0,0
C01017,CH0126,CL0357,2025-01-17 12:02:00,ven,12,0,0,Agla,Gbodjè,2.61,649.0,1.0,portefeuille,annulee,22,34,inactif,230,4.54,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C01018,CH0272,CL0488,2025-02-21 08:45:00,ven,8,0,1,Calavi Kpota,Calavi Kpota,3.47,827.0,1.2,cash,terminee,2,46,inactif,253,4.7,intermediaire,aucune,0,0,0.0,950.15,950.15,800.0,1
C01019,CH0211,CL0100,2025-03-24 15:27:00,lun,15,0,0,Sainte-Rita,Calavi Kpota,1.49,436.0,1.1,portefeuille,terminee,15,45,inactif,246,4.15,intermediaire,aucune,0,0,0.0,484.3,484.3,800.0,0
C01020,CH0290,CL0449,2025-01-04 07:19:00,sam,7,1,1,Gbodjè,Sainte-Rita,2.64,673.0,1.2,carte,annulee,12,0,nouveau_client,241,4.48,intermediaire,aucune,0,0,0.0,0.0,0.0,1200.0,0
C01021,CH0093,CL0740,2025-03-05 00:25:00,mer,0,0,0,Calavi Kpota,Menontin,5.06,1232.0,1.1,portefeuille,terminee,21,20,nouveau_client,242,4.59,intermediaire,points_gowin,67,38,38.0,1292.85,1254.85,1200.0,0
C01022,CH0088,CL0714,2025-01-28 00:16:00,mar,0,0,0,Zopah,Jéricho,5.03,1301.0,1.1,cash,terminee,27,7,nouveau_client,256,4.64,intermediaire,remise_bienvenue,0,0,286.22,1539.75,1253.53,1200.0,0
C01023,CH0090,CL0464,2025-03-25 10:41:00,mar,10,0,0,Gbodjè,Gbodjè,4.53,1128.0,1.0,carte,terminee,16,6,nouveau_client,255,4.77,intermediaire,remise_bienvenue,0,0,225.6,1101.56,875.9599999999999,1200.0,0
C01024,CH0041,CL0327,2025-03-29 15:29:00,sam,15,1,0,Zopah,Calavi Kpota,8.84,2483.0,1.1,carte,terminee,11,40,inactif,251,4.44,intermediaire,points_gowin,136,17,17.0,2870.81,2853.81,800.0,1
C01025,CH0196,CL0069,2025-03-27 05:36:00,jeu,5,0,0,Fidjrossè,Agla,5.19,1546.0,1.1,cash,annulee,34,49,regulier,244,4.52,intermediaire,aucune,0,0,0.0,0.0,0.0,2000.0,0
C01026,CH0124,CL0308,2025-02-12 22:18:00,mer,22,0,0,Jéricho,Cadjehoun,8.66,2233.0,1.0,carte,terminee,20,43,inactif,245,4.28,intermediaire,points_gowin,111,43,43.0,2241.05,2198.05,800.0,1
C01027,CH0255,CL0046,2025-03-19 20:00:00,mer,20,0,0,Menontin,Haie Vive,13.82,4002.0,1.0,carte,terminee,15,39,inactif,254,4.62,intermediaire,prime_objectif,0,0,300.0,4291.78,3991.7799999999997,800.0,1
C01028,CH0299,CL0728,2025-03-18 06:13:00,mar,6,0,0,Calavi Tokpa,Fidjrossè,6.7,1792.0,1.0,cash,terminee,22,39,inactif,244,4.24,intermediaire,prime_objectif,0,0,300.0,1839.4,1539.4,800.0,1
C01029,CH0074,CL0118,2025-01-29 23:15:00,mer,23,0,0,Haie Vive,Agla,1.49,353.0,1.0,carte,terminee,26,29,nouveau_client,266,4.67,intermediaire,remise_bienvenue,0,0,70.6,352.53,281.92999999999995,1200.0,0
C01030,CH0119,CL0024,2025-03-16 20:27:00,dim,20,1,0,Menontin,Agla,4.65,1287.0,1.1,portefeuille,terminee,27,37,inactif,274,4.85,intermediaire,aucune,0,0,0.0,1413.69,1413.69,800.0,1
C01031,CH0237,CL0352,2025-01-04 13:56:00,sam,13,1,0,Menontin,Akpakpa,4.21,1109.0,1.0,portefeuille,terminee,24,34,inactif,274,4.64,intermediaire,aucune,0,0,0.0,1107.93,1107.93,800.0,1
C01032,CH0131,CL0664,2025-02-23 21:56:00,dim,21,1,0,Gbodjè,Haie Vive,9.85,2697.0,1.0,cash,terminee,17,1,nouveau_client,562,4.88,performant,points_gowin,134,85,85.0,2881.17,2796.17,1200.0,1
C01033,CH0236,CL0112,2025-01-21 22:49:00,mar,22,0,0,Sainte-Rita,Akpakpa,3.55,1036.0,1.0,carte,terminee,23,45,inactif,275,4.36,intermediaire,aucune,0,0,0.0,1094.71,1094.71,800.0,1
C01034,CH0131,CL0694,2025-01-12 02:25:00,dim,2,1,0,Haie Vive,Sainte-Rita,2.16,557.0,1.1,carte,terminee,2,7,nouveau_client,125,4.14,faible_activite,prime_objectif,0,0,300.0,611.4,311.4,1200.0,0
C01035,CH0005,CL0169,2025-01-08 04:13:00,mer,4,0,0,Akpakpa,Haie Vive,2.75,805.0,1.0,portefeuille,terminee,29,37,inactif,232,4.45,intermediaire,points_gowin,40,8,8.0,823.94,815.94,800.0,0
C01036,CH0239,CL0759,2025-03-04 21:59:00,mar,21,0,0,Cadjehoun,Fidjrossè,1.53,430.0,1.0,portefeuille,terminee,30,3,regulier,249,4.32,intermediaire,remise_bienvenue,0,0,86.0,413.41,327.41,2000.0,0
C01037,CH0148,CL0250,2025-01-31 20:07:00,ven,20,0,0,Akpakpa,Jéricho,12.44,3255.0,1.0,cash,annulee,20,36,inactif,214,4.35,intermediaire,points_gowin,162,40,40.0,0.0,-40.0,800.0,0
C01038,CH0280,CL0529,2025-03-07 11:29:00,ven,11,0,0,Fidjrossè,Menontin,3.88,1049.0,1.0,portefeuille,annulee,16,20,nouveau_client,273,3.83,intermediaire,remise_bienvenue,0,0,209.8,0.0,-209.8,1200.0,0
C01039,CH0081,CL0179,2025-01-07 03:10:00,mar,3,0,0,Sainte-Rita,Haie Vive,1.63,407.0,1.0,cash,terminee,17,12,nouveau_client,73,4.55,faible_activite,aucune,0,0,0.0,437.17,437.17,1200.0,0
C01040,CH0038,CL0566,2025-01-29 15:01:00,mer,15,0,0,Fidjrossè,Gbodjè,10.41,3110.0,1.0,carte,terminee,19,8,nouveau_client,268,4.51,intermediaire,aucune,0,0,0.0,3078.57,3078.57,1200.0,1
C01041,CH0227,CL0164,2025-02-18 19:18:00,mar,19,0,1,Menontin,Fidjrossè,11.52,3169.0,1.2,portefeuille,terminee,19,44,inactif,239,4.75,intermediaire,points_gowin,190,106,106.0,4119.89,4013.8900000000003,800.0,1
C01042,CH0177,CL0339,2025-03-13 09:57:00,jeu,9,0,1,Menontin,Agla,4.31,984.0,1.2,carte,terminee,17,28,nouveau_client,61,4.67,faible_activite,aucune,0,0,0.0,1227.46,1227.46,1200.0,0
C01043,CH0154,CL0574,2025-01-29 22:30:00,mer,22,0,0,Calavi Kpota,Sainte-Rita,1.44,359.0,1.1,portefeuille,terminee,10,40,inactif,257,4.45,intermediaire,points_gowin,19,9,9.0,408.79,399.79,800.0,0
C01044,CH0218,CL0437,2025-02-26 13:55:00,mer,13,0,0,Fidjrossè,Akpakpa,2.79,758.0,1.0,portefeuille,terminee,32,55,regulier,256,4.77,intermediaire,points_gowin,37,1,1.0,738.6,737.6,2000.0,0
C01045,CH0129,CL0474,2025-03-21 23:42:00,ven,23,0,0,Cadjehoun,Sainte-Rita,3.3,756.0,1.0,carte,terminee,40,23,regulier,243,4.77,intermediaire,aucune,0,0,0.0,726.09,726.09,2000.0,0
C01046,CH0234,CL0238,2025-02-25 16:15:00,mar,16,0,0,Agla,Zopah,3.97,900.0,1.0,carte,terminee,23,15,nouveau_client,417,4.35,performant,prime_objectif,0,0,300.0,929.6,629.6,1200.0,0
C01047,CH0155,CL0415,2025-01-22 05:11:00,mer,5,0,0,Jéricho,Gbodjè,1.78,461.0,1.0,portefeuille,annulee,30,11,regulier,271,4.56,intermediaire,prime_objectif,0,0,300.0,0.0,-300.0,2000.0,0
C01048,CH0102,CL0645,2025-01-03 10:42:00,ven,10,0,0,Gbodjè,Zopah,7.05,1762.0,1.0,cash,terminee,18,1,nouveau_client,229,4.95,intermediaire,prime_objectif,0,0,300.0,1797.59,1497.59,1200.0,1
C01049,CH0197,CL0189,2025-03-20 13:24:00,jeu,13,0,0,Menontin,Calavi Kpota,0.82,211.0,1.0,portefeuille,terminee,41,18,regulier,255,4.6,intermediaire,aucune,0,0,0.0,204.24,204.24,2000.0,0
C01050,CH0248,CL0191,2025-01-03 03:56:00,ven,3,0,0,Cadjehoun,Cadjehoun,7.79,1906.0,1.0,portefeuille,terminee,40,29,regulier,576,4.25,performant,points_gowin,95,49,49.0,2049.59,2000.5900000000001,2000.0,0
C01051,CH0055,CL0656,2025-03-20 23:21:00,jeu,23,0,0,Menontin,Haie Vive,8.85,2101.0,1.0,portefeuille,terminee,24,15,nouveau_client,238,4.16,intermediaire,aucune,0,0,0.0,2127.44,2127.44,1200.0,1
C01052,CH0122,CL0674,2025-02-17 20:30:00,lun,20,0,0,Agla,Calavi Kpota,2.98,825.0,1.0,carte,terminee,19,23,nouveau_client,246,4.06,intermediaire,aucune,0,0,0.0,815.98,815.98,1200.0,0
C01053,CH0196,CL0443,2025-03-26 18:23:00,mer,18,0,1,Calavi Kpota,Gbodjè,3.67,967.0,1.3,carte,terminee,0,12,nouveau_client,239,3.89,intermediaire,remise_bienvenue,0,0,251.42,1342.89,1091.47,1200.0,0
C01054,CH0293,CL0406,2025-03-14 03:22:00,ven,3,0,0,Cadjehoun,Calavi Tokpa,9.55,2292.0,1.0,portefeuille,terminee,37,4,regulier,256,4.35,intermediaire,aucune,0,0,0.0,2491.31,2491.31,2000.0,1
C01055,CH0184,CL0030,2025-04-01 01:32:00,mar,1,0,0,Calavi Tokpa,Sainte-Rita,5.86,1459.0,1.0,carte,terminee,42,22,regulier,272,4.45,intermediaire,aucune,0,0,0.0,1453.01,1453.01,2000.0,0
C01056,CH0295,CL0756,2025-02-01 19:32:00,sam,19,1,1,Calavi Kpota,Haie Vive,3.06,824.0,1.2,carte,terminee,16,55,inactif,258,4.21,intermediaire,points_gowin,49,18,18.0,1054.45,1036.45,800.0,1
C01057,CH0152,CL0629,2025-03-11 07:07:00,mar,7,0,1,Calavi Tokpa,Jéricho,3.31,763.0,1.2,cash,terminee,16,37,inactif,88,4.29,faible_activite,aucune,0,0,0.0,959.44,959.44,800.0,1
C01058,CH0152,CL0203,2025-02-06 10:10:00,jeu,10,0,0,Fidjrossè,Gbodjè,5.34,1261.0,1.0,cash,terminee,22,30,inactif,256,4.21,intermediaire,prime_objectif,0,0,300.0,1385.16,1085.16,800.0,1
C01059,CH0012,CL0461,2025-02-13 10:31:00,jeu,10,0,0,Jéricho,Gbodjè,11.74,2706.0,1.0,carte,terminee,19,52,inactif,282,4.03,intermediaire,points_gowin,135,2,2.0,2653.5,2651.5,800.0,1
C01060,CH0203,CL0607,2025-02-26 17:24:00,mer,17,0,1,Calavi Kpota,Calavi Kpota,3.38,966.0,1.2,carte,terminee,20,55,inactif,238,4.45,intermediaire,aucune,0,0,0.0,1268.28,1268.28,800.0,1
C01061,CH0141,CL0440,2025-03-20 21:08:00,jeu,21,0,0,Sainte-Rita,Gbodjè,2.99,841.0,1.0,carte,terminee,24,16,nouveau_client,232,4.7,intermediaire,remise_bienvenue,0,0,168.2,838.72,670.52,1200.0,0
C01062,CH0005,CL0399,2025-03-30 19:37:00,dim,19,1,1,Agla,Fidjrossè,3.95,1112.0,1.3,cash,terminee,14,48,inactif,275,4.35,intermediaire,points_gowin,72,3,3.0,1462.65,1459.65,800.0,1
C01063,CH0290,CL0005,2025-03-11 09:28:00,mar,9,0,1,Haie Vive,Akpakpa,3.97,1107.0,1.5,carte,annulee,27,48,inactif,220,4.84,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
